name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,Gap angle,cos(gap angle),UAV Speed,UAV Payload,Final UAV Speed
"Birmingham, England, United Kingdom",6/11/2022,18.3,18.3,8.5,52.79,0,57.1,rain,0,0,55.10,20.50,247.2,1020,100,24.1,422,1.5,4,10,"Rain, Overcast",rain,,200,0.195432709,21.84330809,4.110120707,28.12632194
"Birmingham, England, United Kingdom",6/11/2022,17.7,17.7,9.1,57.09,0,57.1,rain,0,0,51.10,19.10,247.7,1020,42.1,24.1,293,1.1,3,10,"Rain, Partially cloudy",rain,,20,-0.7208777924,25.04096326,10.34669009,-0.2905857643
"Birmingham, England, United Kingdom",6/11/2022,16.7,16.7,8.9,60,0,0,rain,0,0,47.90,18.00,251.8,1021,58.2,24.1,203,0.7,2,10,Partially cloudy,partly-cloudy-day,,229,0.1278582684,21.90061808,14.89930861,23.66193567
"Birmingham, England, United Kingdom",6/11/2022,15.6,15.6,9.1,65.24,0,0,,0,0,44.60,14.40,246,1021,48,24.1,70,0.3,1,10,Partially cloudy,partly-cloudy-day,,23,-0.09504569302,29.46800493,11.91493777,24.62678627
"Birmingham, England, United Kingdom",6/11/2022,14.5,14.5,9.5,71.93,0,0,,0,0,34.20,13.00,234.3,1021,32.7,24.1,3,0,0,10,Partially cloudy,partly-cloudy-night,,115,-0.4581803134,24.96407155,9.044546388,13.31861241
"Birmingham, England, United Kingdom",6/11/2022,13.4,13.4,9.6,77.78,0,0,,0,0,33.10,13.70,237.8,1022,34.7,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,285,0.7639058926,22.43160066,5.041519055,38.89440087
"Birmingham, England, United Kingdom",6/12/2022,12.5,12.5,9.6,82.49,0,0,,0,0,33.50,13.00,233.7,1022,51.1,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,286,0.9989577808,21.87585537,12.93362412,41.91131975
"Birmingham, England, United Kingdom",6/12/2022,11.8,11.8,9.4,85.23,0,0,,0,0,31.00,12.60,234.1,1023,49.1,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,71,-0.9351404708,29.80880657,8.731801335,8.550594192
"Birmingham, England, United Kingdom",6/12/2022,11.3,11.3,9.2,86.91,0,0,,0,0,31.70,12.60,235.9,1023,43.1,6.4,0,,0,10,Partially cloudy,partly-cloudy-night,,34,0.9640216715,23.86525824,3.514691355,43.61217807
"Birmingham, England, United Kingdom",6/12/2022,11,11,9.1,88.06,0,0,,0,0,30.20,12.20,236.4,1023,49.8,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,99,0.136210986,27.21021536,5.467890223,28.97843761
"Birmingham, England, United Kingdom",6/12/2022,10.8,10.8,9.2,89.85,0,0,,0,0,29.90,11.50,236.4,1023,41.3,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,320,0.95088376,22.86913819,7.175380146,40.30157989
"Birmingham, England, United Kingdom",6/12/2022,10.4,10.4,9.3,92.89,0,0,,0,0,27.40,9.40,241.8,1023,44.6,24.1,0,,0,10,Partially cloudy,partly-cloudy-day,,298,-0.9156085917,27.83804076,10.79797934,10.52889978
"Birmingham, England, United Kingdom",6/12/2022,10.8,10.8,9.4,91.06,0,0,,0,0,21.20,8.60,240.8,1023,44.2,24.1,43,0.2,0,10,Partially cloudy,partly-cloudy-day,,216,-0.4039987275,23.23111241,6.850761074,16.40890759
"Birmingham, England, United Kingdom",6/12/2022,11.8,11.8,9.5,85.8,0,0,,0,0,26.60,11.20,235.4,1023,33.6,24.1,167,0.6,2,10,Partially cloudy,partly-cloudy-day,,353,0.9866903554,20.57038485,7.92587599,37.54211606
"Birmingham, England, United Kingdom",6/12/2022,13.2,13.2,9.5,78.27,0,0,,0,0,35.30,13.70,258,1023,55.3,24.1,320,1.2,3,10,Partially cloudy,partly-cloudy-day,,172,-0.9547203178,29.61299464,1.014685854,7.334609494
"Birmingham, England, United Kingdom",6/12/2022,14.5,14.5,8.9,69.08,0,0,,0,0,38.50,15.50,262.8,1023,67.8,24.1,438,1.6,4,10,Partially cloudy,partly-cloudy-day,,278,0.9387019537,24.62645968,9.177295936,47.31909894
"Birmingham, England, United Kingdom",6/12/2022,15.5,15.5,8.5,63.05,0,0,,0,0,38.90,15.10,266.5,1023,61.4,24.1,621,2.2,6,10,Partially cloudy,partly-cloudy-day,,127,0.8048269734,21.58864511,8.158002404,40.92663061
"Birmingham, England, United Kingdom",6/12/2022,16.5,16.5,7.8,56.4,0,0,,0,0,40.00,15.50,270.5,1023,62.9,24.1,747,2.7,7,10,Partially cloudy,partly-cloudy-day,,136,0.4746474559,28.79935095,0.145346787,41.19775092
"Birmingham, England, United Kingdom",6/12/2022,17.4,17.4,7.2,51.14,0,0,,0,0,41.00,15.80,272.8,1023,67,24.1,836,3,8,10,Partially cloudy,partly-cloudy-day,,163,-0.7365110426,24.17217512,12.71666354,2.423394962
"Birmingham, England, United Kingdom",6/12/2022,18.1,18.1,6.9,47.93,0,0,,0,0,42.50,16.60,276.5,1023,64.9,24.1,887,3.2,9,10,Partially cloudy,partly-cloudy-day,,205,-0.7108209871,26.6770886,10.44848411,4.953128285
"Birmingham, England, United Kingdom",6/12/2022,18.4,18.4,7,47.36,0,0,,0,0,43.20,16.60,278.8,1023,48.8,24.1,894,3.2,9,10,Partially cloudy,partly-cloudy-day,,321,0.4872752162,25.62537719,7.142805,38.11436528
"Birmingham, England, United Kingdom",6/12/2022,18.8,18.8,5.9,42.82,0,0,,0,0,43.60,15.80,278.8,1022,32.6,24.1,855,3.1,9,10,Partially cloudy,partly-cloudy-day,,259,0.289777789,26.94098452,0.6659901393,34.77324223
"Birmingham, England, United Kingdom",6/12/2022,19,19,5.3,40.57,0,0,,0,0,43.20,16.90,276.9,1022,33.8,24.1,772,2.8,8,10,Partially cloudy,partly-cloudy-day,,58,0.7961952971,29.6156126,3.481828744,51.56756925
"Birmingham, England, United Kingdom",6/12/2022,18.9,18.9,4.5,38.61,0,0,,0,0,42.80,16.60,276.6,1021,60.6,24.1,635,2.3,6,10,Partially cloudy,partly-cloudy-day,,300,-0.4709348451,28.57028055,5.428987678,14.33701802
"Birmingham, England, United Kingdom",6/12/2022,18.2,18.2,5.6,43.55,0,0,rain,0,0,45.40,16.60,278.1,1021,48.6,24.1,484,1.7,5,10,Partially cloudy,partly-cloudy-day,,34,0.9640216715,21.13368153,13.35705893,46.94030889
"Birmingham, England, United Kingdom",6/12/2022,17.6,17.6,5.4,44.6,0,0,,0,0,42.50,16.90,284.8,1021,59.6,24.1,219,0.8,2,10,Partially cloudy,partly-cloudy-day,,285,0.7639058926,22.33828849,12.85380006,42.00256833
"Birmingham, England, United Kingdom",6/12/2022,16.5,16.5,6.3,50.89,0,0,,0,0,42.80,15.50,288.6,1022,16.6,24.1,179,0.6,2,10,Clear,clear-day,,329,0.7279025706,22.66620218,11.70876273,40.49764185
"Birmingham, England, United Kingdom",6/12/2022,15.2,15.2,7,58.03,0,0,,0,0,38.20,13.00,285.2,1022,6.8,24.1,70,0.3,1,10,Clear,clear-day,,201,0.8097995585,21.50775094,2.008121186,40.00673824
"Birmingham, England, United Kingdom",6/12/2022,13.9,13.9,7.5,65.31,0,0,,0,0,31.70,10.40,278.9,1022,0,24.1,3,0,0,10,Clear,clear-night,,333,-0.8239822871,24.73973808,1.883675113,8.885492206
"Birmingham, England, United Kingdom",6/12/2022,12.9,12.9,8,72.12,0,0,,0,0,24.80,9.40,266.9,1022,0,24.1,0,,0,10,Clear,clear-night,,210,0.9827211931,29.17879753,9.632383604,43.04986654
"Birmingham, England, United Kingdom",6/13/2022,12.2,12.2,8.6,78.65,0,0,,0,0,20.90,8.60,264.4,1023,0,24.1,0,,0,10,Clear,clear-night,,212,0.2597258808,29.06162412,2.231505474,32.31228404
"Birmingham, England, United Kingdom",6/13/2022,11.6,11.6,8.9,83.5,0,0,,0,0,19.10,7.60,257.3,1023,95.9,24.1,0,,0,10,Overcast,cloudy,,76,0.9732486875,26.77445374,5.616659634,38.1319016
"Birmingham, England, United Kingdom",6/13/2022,11.3,11.3,8.8,84.6,0,0,,0,0,16.20,7.20,254,1023,28.8,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,101,0.9981967657,21.67864431,0.1024075214,33.1684912
"Birmingham, England, United Kingdom",6/13/2022,11,11,8.6,85.14,0,0,,0,0,15.50,7.20,253.2,1022,2.3,24.1,0,,0,10,Clear,clear-night,,268,0.6704499692,26.03536058,2.209561527,33.25376547
"Birmingham, England, United Kingdom",6/13/2022,10.6,10.6,8.4,86.26,0,0,,0,0,15.10,7.20,253.1,1022,0,24.1,0,,0,10,Clear,clear-night,,320,0.95088376,21.61918256,3.029691672,31.86258751
"Birmingham, England, United Kingdom",6/13/2022,10.4,10.4,8.2,86.24,0,0,,0,0,14.80,6.50,256,1022,50,24.1,0,,0,10,Partially cloudy,partly-cloudy-day,,71,-0.9351404708,25.41255006,4.546445496,14.86856486
"Birmingham, England, United Kingdom",6/13/2022,10.7,10.7,8.3,85.11,0,0,,0,0,13.00,6.10,250.8,1023,72,24.1,43,0.2,0,10,Partially cloudy,partly-cloudy-day,,1,0.7336545585,28.79322778,4.760064175,34.901336
"Birmingham, England, United Kingdom",6/13/2022,11.8,11.8,8.4,79.66,0,0,,0,0,16.60,6.80,257.3,1023,57.8,24.1,167,0.6,2,10,Partially cloudy,partly-cloudy-day,,295,0.8839839705,24.57644615,0.0006582426175,34.50545052
"Birmingham, England, United Kingdom",6/13/2022,12.7,12.7,7.9,72.42,0,0,,0,0,20.30,7.80,266.7,1023,61,24.1,320,1.2,3,10,Partially cloudy,partly-cloudy-day,,148,-0.815735972,25.06991195,6.103774769,13.2656292
"Birmingham, England, United Kingdom",6/13/2022,13.6,13.6,7.4,65.86,0,0,,0,0,24.00,8.80,276,1023,64.2,24.1,477,1.7,5,10,Partially cloudy,partly-cloudy-day,,201,0.8097995585,27.98960739,0.2388864303,40.26049987
"Birmingham, England, United Kingdom",6/13/2022,14.6,14.6,6.9,59.9,0,0,,0,0,27.70,9.70,285.4,1023,67.4,24.1,624,2.2,6,10,Partially cloudy,partly-cloudy-day,,194,0.9104535032,28.66262764,11.1229073,42.10228522
"Birmingham, England, United Kingdom",6/13/2022,15.6,15.6,6.2,53.78,0,0,,0,0,28.80,10.20,284,1023,74.5,24.1,742,2.7,7,10,Partially cloudy,partly-cloudy-day,,274,-0.8751277363,29.11423777,4.589507286,12.5677054
"Birmingham, England, United Kingdom",6/13/2022,16.6,16.6,5.6,48.29,0,0,,0,0,29.90,10.70,282.7,1023,81.5,24.1,836,3,8,10,Partially cloudy,partly-cloudy-day,,234,0.4490991768,23.61196228,8.87078382,30.60626464
"Birmingham, England, United Kingdom",6/13/2022,17.6,17.6,5,43.38,0,0,,0,0,31.00,11.20,281.3,1023,88.6,24.1,889,3.2,9,10,Partially cloudy,partly-cloudy-day,,69,0.2817026281,21.24356437,4.785224482,26.05260131
"Birmingham, England, United Kingdom",6/13/2022,17.9,17.9,5,42.58,0,0,,0,0,32.80,11.60,279.2,1022.7,92.4,24.1,897,3.2,9,10,Overcast,cloudy,,9,0.9044019057,20.30773192,6.511507404,37.83768003
"Birmingham, England, United Kingdom",6/13/2022,18.2,18.2,5,41.79,0,0,,0,0,34.60,12.10,277.2,1022.3,96.2,24.1,857,3.1,9,10,Overcast,cloudy,,304,0.5999957942,23.46543987,2.926611234,35.81048084
"Birmingham, England, United Kingdom",6/13/2022,18.6,18.6,5.1,41.02,0,0,,0,0,36.40,12.60,275.1,1022,100,24.1,775,2.8,8,10,Overcast,cloudy,,271,0.1646886297,26.8305391,2.567879943,30.04688556
"Birmingham, England, United Kingdom",6/13/2022,18.2,18.2,5.4,43.05,0,0,,0,0,34.40,12.00,279.6,1021.7,100,24.1,660,2.4,7,10,Overcast,cloudy,,201,0.8097995585,21.59988254,9.224245861,37.42709219
"Birmingham, England, United Kingdom",6/13/2022,17.8,17.8,5.7,45.18,0,0,,0,0,32.50,11.40,284.2,1021.3,100,24.1,518,1.9,5,10,Overcast,cloudy,,109,0.9698386343,24.2740623,4.009523646,43.09720696
"Birmingham, England, United Kingdom",6/13/2022,17.4,17.4,6.1,47.41,0,0,,0,0,30.60,10.80,288.7,1021,100,24.1,361,1.3,4,10,Overcast,cloudy,,76,0.9732486875,23.71884498,14.04102952,39.96137628
"Birmingham, England, United Kingdom",6/13/2022,16.3,16.3,6.4,52.02,0,0,,0,0,27.00,9.40,286.7,1021,68.4,24.1,205,0.7,2,10,Partially cloudy,partly-cloudy-day,,258,-0.4377701925,27.14144433,14.75158291,17.20130197
"Birmingham, England, United Kingdom",6/13/2022,15.2,15.2,6.7,57.11,0,0,,0,0,23.40,7.90,284.7,1021,36.9,24.1,65,0.2,1,10,Partially cloudy,partly-cloudy-day,,351,-0.08665404863,29.08169624,11.78461718,25.57095058
"Birmingham, England, United Kingdom",6/13/2022,14.1,14.1,7.1,62.73,0,0,,0,0,19.80,6.50,282.7,1021,5.3,24.1,4,0,0,10,Clear,clear-night,,188,-0.6100594569,25.05872699,3.597845263,17.2671281
"Birmingham, England, United Kingdom",6/13/2022,13.2,13.2,6.9,66.06,0,0,,0,0,16.80,6.00,282.5,1021,28.4,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,157,-0.4909501018,22.93536155,14.33848034,15.59505152
"Birmingham, England, United Kingdom",6/14/2022,12.3,12.3,6.9,69.59,0,0,,0,0,13.80,5.50,282.4,1021,51.5,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,250,-0.1462988001,27.23752521,14.04985161,23.34260422
"Birmingham, England, United Kingdom",6/14/2022,11.4,11.4,6.8,73.34,0,0,,0,0,10.80,5.00,282.2,1021,74.6,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,270,0.791068713,28.97166743,14.99930233,32.31112074
"Birmingham, England, United Kingdom",6/14/2022,10.8,10.8,6.6,75.45,0,0,,0,0,9.10,4.30,261.7,1020.7,83.1,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,310,0.6423664063,21.82656482,7.394237626,25.07357026
"Birmingham, England, United Kingdom",6/14/2022,10.2,10.2,6.5,77.64,0,0,,0,0,7.40,3.60,241.3,1020.3,91.5,24.1,0,,0,10,Overcast,cloudy,,76,0.9732486875,26.55033457,9.072781672,30.37108549
"Birmingham, England, United Kingdom",6/14/2022,9.7,9.7,6.4,79.91,0,0,,0,0,5.80,2.90,220.8,1020,100,24.1,0,,0,10,Overcast,cloudy,,299,-0.9449566017,29.15210693,11.86231132,22.64295362
"Birmingham, England, United Kingdom",6/14/2022,10,10,6.4,77.97,0,0,,0,0,7.20,3.50,216.9,1019.7,100,24.1,0,,0,10,Overcast,cloudy,,53,-0.3212171779,22.73463679,9.618550839,19.53503604
"Birmingham, England, United Kingdom",6/14/2022,10.4,10.4,6.4,76.08,0,0,,0,0,8.60,4.10,213.1,1019.3,100,24.1,44,0.2,0,10,Overcast,cloudy,,45,-0.591812726,29.1516304,13.07610191,22.82500371
"Birmingham, England, United Kingdom",6/14/2022,10.8,10.8,6.4,74.25,0,0,,0,0,10.10,4.70,209.2,1019,100,24.1,170,0.6,2,10,Overcast,cloudy,,334,-0.2194902735,25.30464158,11.81115495,21.68862011
"Birmingham, England, United Kingdom",6/14/2022,12,12,6.6,69.69,0,0,,0,0,15.10,6.10,219,1019,100,24.1,323,1.2,3,10,Overcast,cloudy,,55,-0.9688030566,27.50074903,7.710737662,16.27142598
"Birmingham, England, United Kingdom",6/14/2022,13.2,13.2,6.9,65.47,0,0,,0,0,20.20,7.60,228.8,1019,100,24.1,480,1.7,5,10,Overcast,cloudy,,313,0.2012907089,24.17305801,1.465709449,26.55231179
"Birmingham, England, United Kingdom",6/14/2022,14.5,14.5,7.2,61.55,0,0,,0,0,25.20,9.00,238.6,1019,100,24.1,627,2.3,6,10,Overcast,cloudy,,327,0.7393544526,23.12367783,14.93016216,32.45097354
"Birmingham, England, United Kingdom",6/14/2022,15.5,15.5,6.8,56.04,0,0,,0,0,23.30,7.80,232.7,1018.7,99.2,24.1,750,2.7,8,10,Overcast,cloudy,,93,0.9336395139,25.90017605,9.666070145,37.32185029
"Birmingham, England, United Kingdom",6/14/2022,16.6,16.6,6.4,51.05,0,0,,0,0,21.40,6.60,226.9,1018.3,98.3,24.1,840,3,8,10,Overcast,cloudy,,336,0.9559653049,28.22243072,12.41750672,37.65768643
"Birmingham, England, United Kingdom",6/14/2022,17.7,17.7,6.1,46.52,0,0,,0,0,19.40,5.40,221,1018,97.5,24.1,889,3.2,9,10,Overcast,cloudy,,4,-0.9882961052,21.56258964,14.81663685,8.976678219
"Birmingham, England, United Kingdom",6/14/2022,18.3,18.3,5.8,43.8,0,0,,0,0,22.20,7.00,229.8,1017.7,97.7,24.1,894,3.2,9,10,Overcast,cloudy,,69,0.2817026281,24.57532164,5.307863075,27.34739961
"Birmingham, England, United Kingdom",6/14/2022,19,19,5.5,41.24,0,0,,0,0,25.00,8.50,238.7,1017.3,97.9,24.1,855,3.1,9,10,Overcast,cloudy,,1,0.7336545585,28.25698105,4.737203571,38.49782949
"Birmingham, England, United Kingdom",6/14/2022,19.7,19.7,5.3,38.84,0,0,,0,0,27.70,10.10,247.5,1017,98.1,24.1,773,2.8,8,10,Overcast,cloudy,,332,-0.9895464486,20.71353894,11.23404655,1.849169521
"Birmingham, England, United Kingdom",6/14/2022,19.4,19.4,5.8,41.07,0,0,,0,0,28.30,10.00,253.1,1016.7,98.3,24.1,657,2.4,7,10,Overcast,cloudy,,307,-0.9996343585,21.60311045,7.538777773,2.967636418
"Birmingham, England, United Kingdom",6/14/2022,19.1,19.1,6.4,43.42,0,0,,0,0,28.90,9.80,258.6,1016.3,98.5,24.1,515,1.9,5,10,Overcast,cloudy,,166,-0.07229644329,20.41406437,0.5689603996,19.07026231
"Birmingham, England, United Kingdom",6/14/2022,18.9,18.9,7,45.9,0,0,,0,0,29.50,9.70,264.2,1016,98.7,24.1,360,1.3,4,10,Overcast,cloudy,,153,0.3523063724,22.24342844,6.596728742,27.45753508
"Birmingham, England, United Kingdom",6/14/2022,17.9,17.9,7.1,49.44,0,4.8,,0,0,27.10,9.10,282.1,1016,99.1,24.1,186,0.7,2,10,Overcast,cloudy,,5,-0.8287275724,25.63279364,2.454421248,11.67548211
"Birmingham, England, United Kingdom",6/14/2022,16.9,16.9,7.3,53.26,0,4.8,,0,0,24.70,8.50,300.1,1016,99.6,24.1,59,0.2,1,10,Overcast,cloudy,,149,-0.2054159296,26.42081631,14.09997101,20.83652227
"Birmingham, England, United Kingdom",6/14/2022,15.9,15.9,7.5,57.42,0,4.8,,0,0,22.30,7.90,318,1016,100,24.1,4,0,0,10,Overcast,cloudy,,170,0.22359883,26.08440036,4.868259827,28.33559932
"Birmingham, England, United Kingdom",6/14/2022,15.2,15.2,11,76.01,0,4.8,,0,0,18.00,7.90,113.4,1019,0,24.1,0,,0,10,Clear,clear-night,,357,-0.9503363884,26.05748641,6.759560399,12.80823256
"Birmingham, England, United Kingdom",6/15/2022,14.3,14.3,10.5,77.91,0,4.8,,0,0,26.30,10.80,128.3,1019,2.8,24.1,0,,0,10,Clear,clear-night,,307,-0.9996343585,22.8525149,10.93100138,3.371543049
"Birmingham, England, United Kingdom",6/15/2022,13.6,13.6,9.9,78.33,0,4.8,,0,0,25.20,10.80,141.4,1019,25.7,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,343,0.2177694205,20.56994437,2.649844019,24.02372319
"Birmingham, England, United Kingdom",6/15/2022,12.9,12.9,8.7,75.64,0,4.8,,0,0,23.20,10.20,131.8,1018.7,17.9,24.1,0,,0,10,Clear,clear-night,,44,0.1135604241,27.03871876,7.381662222,27.56987411
"Birmingham, England, United Kingdom",6/15/2022,12.3,12.3,7.6,73.01,0,4.8,,0,0,21.10,9.60,122.1,1018.3,10.1,24.1,0,,0,10,Clear,clear-night,,355,0.2376137702,23.05625346,13.90732404,24.53832782
"Birmingham, England, United Kingdom",6/15/2022,11.7,11.7,6.5,70.43,0,4.8,,0,0,19.10,9.00,112.5,1018,2.3,24.1,0,,0,10,Clear,clear-night,,358,-0.9087027755,24.04140009,10.25977854,9.584534812
"Birmingham, England, United Kingdom",6/15/2022,12.3,12.3,7,70.07,0,4.8,,0,0,22.40,10.10,111,1018,14.1,24.1,21.3,0.1,0,10,Clear,clear-day,,187,0.0908506772,21.00806391,11.68816364,20.83204803
"Birmingham, England, United Kingdom",6/15/2022,12.9,12.9,7.5,69.72,0,4.8,,0,0,25.80,11.20,109.5,1018,26,24.1,42.7,0.2,0,10,Partially cloudy,partly-cloudy-day,,30,-0.9121880689,24.76174188,13.77763932,5.98710374
"Birmingham, England, United Kingdom",6/15/2022,13.6,13.6,8.1,69.37,0,4.8,,0,0,29.20,12.20,108,1018,37.8,24.1,64,0.2,1,10,Partially cloudy,partly-cloudy-day,,240,-0.9722720382,23.76257919,3.180709924,3.816706328
"Birmingham, England, United Kingdom",6/15/2022,15.4,15.4,8.4,63.45,0,14.3,,0,0,28.40,14.20,106.3,1017.3,55.4,24.1,193.3,0.7,2,10,Partially cloudy,partly-cloudy-day,,186,0.7433654838,22.1862434,7.222197397,37.31064171
"Birmingham, England, United Kingdom",6/15/2022,17.2,17.2,8.9,58.13,0,14.3,,0,0,27.70,16.10,104.7,1016.7,73.1,24.1,322.7,1.1,3,10,Partially cloudy,partly-cloudy-day,,210,0.9827211931,29.35676183,10.36479496,50.41821955
"Birmingham, England, United Kingdom",6/15/2022,19,19,9.3,53.33,0,14.3,,0,0,27.00,18.00,103,1016,90.7,24.1,452,1.6,5,10,Overcast,cloudy,,30,-0.9121880689,23.37175753,10.9189681,-1.324940756
"Birmingham, England, United Kingdom",6/15/2022,20.1,20.1,9.6,50.82,0,14.3,,0,0,26.00,18.40,111.7,1016.3,93.8,24.1,554.7,2,6,10,Overcast,cloudy,,280,-0.271910817,25.02173634,4.119534761,17.4437731
"Birmingham, England, United Kingdom",6/15/2022,21.2,21.2,9.9,48.46,0,14.3,,0,0,25.10,18.70,120.4,1016.7,96.9,24.1,657.3,2.3,7,10,Overcast,cloudy,,342,-0.5034467144,25.99480241,7.358482389,11.93116105
"Birmingham, England, United Kingdom",6/15/2022,22.3,22.3,10.2,46.22,0,14.3,,0,0,24.10,19.10,129.1,1017,100,24.1,760,2.7,8,10,Overcast,cloudy,,81,-0.6779755735,22.40994137,14.20493788,2.975795743
"Birmingham, England, United Kingdom",6/15/2022,21.9,21.9,10.7,48.98,0,14.3,,0,0,22.10,17.20,122.1,1016.3,100,24.1,649,2.3,6,10,Overcast,cloudy,,60,0.6641741462,26.11291188,14.92702567,38.85723968
"Birmingham, England, United Kingdom",6/15/2022,21.5,21.5,11.2,51.9,0,14.3,,0,0,20.00,15.20,115,1015.7,100,24.1,538,1.9,5,10,Overcast,cloudy,,6,-0.2277034173,28.83774225,4.813219034,23.2353564
"Birmingham, England, United Kingdom",6/15/2022,21.2,21.2,11.8,54.98,0,14.3,,0,0,18.00,13.30,108,1015,100,24.1,427,1.5,4,10,Overcast,cloudy,,255,-0.4323887655,20.56926858,6.304259356,11.87592966
"Birmingham, England, United Kingdom",6/15/2022,20.8,20.8,11.9,56.61,0,14.3,,0,0,19.40,12.80,99.4,1015,100,24.1,360,1.3,4,10,Overcast,cloudy,,299,-0.9449566017,23.81484501,10.02108155,5.233676629
"Birmingham, England, United Kingdom",6/15/2022,20.5,20.5,12,58.3,0,14.3,,0,0,20.90,12.40,90.8,1015,100,24.1,293,1,3,10,Overcast,cloudy,,135,0.9463267705,27.15635052,11.85713805,42.02498278
"Birmingham, England, United Kingdom",6/15/2022,20.2,20.2,12.2,60.04,0,14.3,,0,0,22.30,11.90,82.2,1015,100,24.1,226,0.8,2,10,Overcast,cloudy,,264,-0.7757866015,29.28807465,14.52654544,12.60070706
"Birmingham, England, United Kingdom",6/15/2022,19.5,19.5,12.2,62.97,0,14.3,,0,0,25.20,12.70,80.2,1015,98.2,24.1,163.3,0.6,2,10,Overcast,cloudy,,147,-0.9915208992,26.99958243,7.74786726,6.341276495
"Birmingham, England, United Kingdom",6/15/2022,18.8,18.8,12.3,66.07,0,14.3,,0,0,28.10,13.60,78.2,1015,96.3,24.1,100.7,0.3,1,10,Overcast,cloudy,,110,0.8771587248,27.12630241,9.959648872,43.83564298
"Birmingham, England, United Kingdom",6/15/2022,18.1,18.1,12.4,69.34,0.1,14.3,rain,0,0,31.00,14.40,76.2,1015,94.5,24.1,38,0.1,0,10,Overcast,cloudy,,342,-0.5034467144,23.04400657,2.318460436,11.27113877
"Birmingham, England, United Kingdom",6/15/2022,17.2,17.2,12.1,71.8,0,14.3,,0,0,29.30,13.30,78.3,1015,94.8,24.1,25.3,0.1,0,10,Overcast,cloudy,,171,-0.4982736626,27.09716543,13.48645744,14.13575525
"Birmingham, England, United Kingdom",6/16/2022,16.3,16.3,11.8,74.38,0,14.3,,0,0,27.60,12.20,80.3,1015,95.1,24.1,12.7,0,0,10,Overcast,cloudy,,249,-0.77954404,22.59808157,0.5600856781,7.258608994
"Birmingham, England, United Kingdom",6/16/2022,15.5,15.5,11.5,77.07,0,14.3,,0,0,25.90,11.20,82.4,1015,95.4,24.1,0,,0,10,Overcast,cloudy,,282,-0.9803032332,28.02259165,5.035571483,9.323325217
"Birmingham, England, United Kingdom",6/16/2022,14.8,14.8,11.2,78.69,0,9.5,,0,0,21.70,9.80,84.5,1014.7,94.4,24.1,0,,0,10,Overcast,cloudy,,81,-0.6779755735,29.83735689,6.425556195,17.98690197
"Birmingham, England, United Kingdom",6/16/2022,14.2,14.2,10.9,80.36,0,9.5,,0,0,17.50,8.50,86.6,1014.3,93.4,24.1,0,,0,10,Overcast,cloudy,,103,0.01650917092,27.94319531,11.65530549,25.98941972
"Birmingham, England, United Kingdom",6/16/2022,13.6,13.6,10.6,82.08,0,9.5,,0,0,13.30,7.20,88.7,1014,92.4,24.1,0,,0,10,Overcast,cloudy,,182,-0.632628257,20.38175023,14.81108916,11.5677787
"Birmingham, England, United Kingdom",6/16/2022,14.4,14.4,10.8,78.97,0,9.5,,0,0,13.60,7.70,91.9,1013.7,94.9,24.1,14,0.1,0,10,Overcast,cloudy,,187,0.0908506772,21.37170069,3.132055955,21.95490112
"Birmingham, England, United Kingdom",6/16/2022,15.2,15.2,11,76.01,0,9.5,,0,0,13.80,8.20,95.2,1013.3,97.5,24.1,28,0.1,0,10,Overcast,cloudy,,58,0.7961952971,26.57447452,3.491316357,35.41842506
"Birmingham, England, United Kingdom",6/16/2022,16,16,11.2,73.17,0,9.5,,0,0,14.00,8.60,98.4,1013,100,24.1,42,0.2,0,10,Overcast,cloudy,,183,0.06212949779,22.37935361,13.17435199,21.18035243
"Birmingham, England, United Kingdom",6/16/2022,17.7,17.7,11.8,68.51,0,38.1,,0,0,14.20,8.60,123.8,1013,100,24.1,129.7,0.5,1,10,Overcast,cloudy,,26,0.8390021599,21.10559214,9.021282677,30.23269571
"Birmingham, England, United Kingdom",6/16/2022,19.4,19.4,12.5,64.22,0,38.1,,0,0,14.30,8.60,149.2,1013,100,24.1,217.3,0.8,2,10,Overcast,cloudy,,28,-0.4783516411,27.04965491,5.285584285,20.15626872
"Birmingham, England, United Kingdom",6/16/2022,21.2,21.2,13.2,60.27,0.1,38.1,rain,0,0,14.40,8.60,174.6,1013,100,24.1,305,1.1,3,10,Overcast,cloudy,,208,-0.1093734253,22.99222797,11.86206824,19.81285877
